station_name,full_price_tickets,reduced_price_tickets,season_tickets,total_entries_exits,interchanges,region,nlc_code,tlc_code
St Budeaux Victoria Road,1556,5634,908,8098,0,South West,3592,SBV
St Columb Road,490,2304,0,2794,0,South West,3536,SCR
St Denys,49154,106560,20110,175824,34969,South East,5914,SDN
St Erth,6798,352456,5600,364854,230744,South West,3537,SER
St Germans,5802,41960,17020,64782,0,South West,3586,SGM
St Helens Central,185304,255160,96290,536754,0,North West,2341,SNH
St Helens Junction,54506,79642,29026,163174,23,North West,2340,SHJ
St Helier (London),48082,56350,35624,140056,0,London,5290,SIH
St Ives (Cornwall),0,717476,2586,720062,0,South West,3538,SIV
St James Park (Exeter),33862,81672,7280,122814,0,South West,5751,SJP
St James Street (Walthamstow),405156,673826,168518,1247500,0,London,6973,SJS
St Johns (London),231934,305570,187348,724852,0,London,5059,SAJ
St Keyne Wishing Well Halt,1292,232,0,1524,0,South West,3572,SKN
St Leonards Warrior Square,162236,502982,138286,803504,150714,South East,5239,SLQ
St Margarets (Herts),113348,115024,39616,267988,0,East of England,6821,SMT
St Margarets (London),339260,370458,109864,819582,0,London,5604,SMG
St Mary Cray,396644,493238,252570,1142452,0,London,5073,SMY
St Michaels,288558,415130,247182,950870,0,North West,2248,STM
St Neots,247822,496974,141292,886088,0,East of England,6110,SNO
Stafford,526002,954158,158702,1638862,338457,West Midlands,1268,STA
Staines,730202,942622,306888,1979712,254906,South East,5670,SNS
Stallingborough,1670,2598,0,4268,0,Yorkshire and The Humber,6287,SLL
Stalybridge,223748,276660,118938,619346,71513,North West,2983,SYB
Stamford (Lincs),118606,106792,22300,247698,0,East Midlands,6140,SMD
Stamford Hill,173696,266298,84310,524304,0,London,6968,SMH
Stanford-Le-Hope,249060,182804,146924,578788,0,East of England,7458,SFO
Stanlow and Thornton,0,0,0,0,0,North West,2159,SNT
Stansted Airport,5177772,2707914,20788,7906474,2583,East of England,6834,SSD
Stansted Mountfitchet,174660,196392,84184,455236,20406,East of England,6833,SST
Staplehurst,130346,303076,178722,612144,0,South East,5228,SPU
Stapleton Road,140562,59492,11664,211718,0,South West,3250,SRD
Starbeck,55902,118858,18870,193630,0,Yorkshire and The Humber,8221,SBE
Starcross,39902,44300,22918,107120,0,South West,3413,SCS
Staveley (Cumbria),4146,20682,9826,34654,0,North West,1977,SVL
Stechford,104074,119120,90754,313948,0,West Midlands,1043,SCF
Steeton and Silsden,139582,244400,107948,491930,0,Yorkshire and The Humber,8469,SON
Stepps,68180,108920,16128,193228,0,Scotland,9842,SPS
Stevenage,1409124,2246782,394422,4050328,1957268,East of England,6092,SVG
Stevenston,23330,51982,6924,82236,0,Scotland,9553,STV
Stewartby,8740,9116,54588,72444,0,East of England,1386,SWR
Stewarton,56472,107776,19132,183380,0,Scotland,9554,STT
Stirling,577796,1227642,121752,1927190,286373,Scotland,9888,STG
Stockport,693942,2196242,252494,3142678,364310,North West,2771,SPT
Stocksfield,11862,23106,3896,38864,0,North East,7513,SKS
Stocksmoor,8404,9156,4170,21730,0,Yorkshire and The Humber,8451,SSM
Stockton,25732,51636,7400,84768,0,North East,7975,STK
Stoke Mandeville,73282,54054,56140,183476,0,South East,1467,SKM
Stoke Newington,355822,583842,137796,1077460,0,London,6934,SKW
Stoke-On-Trent,632446,1745752,127190,2505388,126972,West Midlands,1314,SOT
Stone (Staffs),133818,64772,15450,214040,0,West Midlands,1316,SNE
Stone Crossing,86336,60632,75180,222148,0,South East,5248,SCG
Stonebridge Park,344162,664408,179400,1187970,0,London,1454,SBP
Stonegate,30404,59700,28150,118254,0,South East,5240,SOG
Stonehaven,92610,243774,23496,359880,0,Scotland,8964,STN
Stonehouse,67910,80838,8360,157108,0,South West,4770,SHU
Stoneleigh,280780,309006,76884,666670,0,South East,5606,SNL
Stourbridge Junction,247794,505790,339040,1092624,238472,West Midlands,4646,SBJ
Stourbridge Town,59020,107220,128844,295084,0,West Midlands,4643,SBT
Stow,23372,33252,3182,59806,0,Scotland,9396,SOI
Stowmarket,183938,436526,144088,764552,55744,East of England,7355,SMK
Stranraer,12772,27366,0,40138,0,Scotland,9555,STR
Stratford (London),13230372,24217934,6688478,44136784,5523622,London,6969,SRA
Stratford International,594578,1603464,318740,2516782,0,London,7222,SFA
Stratford-Upon-Avon,106814,374380,190034,671228,276,West Midlands,4558,SAV
Stratford-upon-Avon Parkway,25300,44986,2780,73066,880,West Midlands,6794,STY
Strathcarron,3596,1928,0,5524,0,Scotland,8673,STC
Strawberry Hill,220456,271840,58412,550708,368,London,5607,STW
Streatham (Greater London),694452,888002,406344,1988798,295661,London,5383,STE
Streatham Common,717704,912356,638868,2268928,83725,London,5384,SRC
Streatham Hill,409208,523808,250286,1183302,0,London,5435,SRH
Streethouse,8218,7712,3040,18970,0,Yorkshire and The Humber,8543,SHC
Strines,5480,6286,3056,14822,0,North West,2834,SRN
Stromeferry,866,278,0,1144,0,Scotland,8674,STF
Strood (Kent),331778,395128,263192,990098,384267,South East,5191,SOO
Stroud (Gloucs),154368,317090,73610,545068,0,South West,4771,STD
Sturry,24414,38826,21780,85020,0,South East,5029,STU
Styal,8578,8364,4512,21454,0,North West,2868,SYA
Sudbury (Suffolk),81878,139860,56796,278534,0,East of England,7098,SUY
Sudbury and Harrow Road,14390,2066,3322,19778,0,London,1483,SUD
Sudbury Hill Harrow,28228,15460,3942,47630,0,London,1484,SDH
Sugar Loaf,74,324,0,398,0,Wales,4157,SUG
Summerston,22014,54746,5028,81788,0,Scotland,9959,SUM
Sunbury,104212,114744,79044,298000,0,South East,5608,SUU
Sunderland,124334,322066,35414,481814,4711,North East,7640,SUN
Sundridge Park,67130,59908,15398,142436,0,London,5155,SUP
Sunningdale,187182,222372,51864,461418,0,South East,5671,SNG
Sunnymeads,12428,18020,2166,32614,0,South East,5675,SNY
Surbiton,2247516,3409680,952822,6610018,434021,London,5571,SUR
Surrey Quays,1202320,2456290,690004,4348614,516748,London,1083,SQE
Sutton (London),1452550,1989394,898318,4340262,359251,London,5385,SUO
Sutton Coldfield,210622,325580,269202,805404,0,West Midlands,1044,SUT
Sutton Common,87508,86070,51762,225340,0,London,5436,SUC
Sutton Parkway,79286,35888,16918,132092,0,East Midlands,1861,SPK
Swale,4448,2416,4416,11280,0,South East,5249,SWL
Swanley,416708,593366,109448,1119522,263471,South East,5075,SAY
Swanscombe,94906,95006,68808,258720,0,South East,5156,SWM
Swansea,806700,964572,112302,1883574,96651,Wales,4222,SWA
Swanwick,156486,260786,67306,484578,0,South East,5920,SNW
Sway,14476,38846,12584,65906,0,South East,5884,SWY
Swaythling,17180,35896,10204,63280,0,South East,5933,SWG
Swinderby,10474,1826,886,13186,0,East Midlands,6355,SWD
Swindon (Wilts),309476,2053654,224884,2588014,189382,South West,3333,SWI
Swineshead,546,212,468,1226,0,East Midlands,6228,SWE
Swinton (Manchester),57892,45930,25670,129492,0,North West,2800,SNN
Swinton (South Yorks),104834,102888,55140,262862,2204,Yorkshire and The Humber,6686,SWN
Sydenham (London),1007634,1617142,480410,3105186,0,London,5437,SYD
Sydenham Hill,206400,235890,99784,542074,0,London,5085,SYH
Syon Lane,348068,200828,118910,667806,0,London,5609,SYL
Syston,99514,26976,22612,149102,0,East Midlands,1900,SYS
Tackley,3550,15712,1636,20898,0,South East,3195,TAC
Tadworth,76780,68594,27984,173358,0,South East,5386,TAD
Taffs Well,122602,7134,34946,164682,0,Wales,3880,TAF
Tain,14838,4262,506,19606,0,Scotland,8676,TAI
Talsarnau,2366,664,0,3030,0,Wales,4479,TAL
Talybont,16914,5908,3224,26046,0,Wales,4355,TLB
Tal-y-Cafn,952,430,6,1388,0,Wales,2463,TLC
Tame Bridge Parkway,171868,222966,110054,504888,0,West Midlands,1010,TAB
Tamworth,414442,472394,57880,944716,202840,West Midlands,1322,TAM
Taplow,94400,152272,53410,300082,0,South East,3151,TAP
Tattenham Corner,56694,58216,20532,135442,0,South East,5387,TAT
Taunton,220386,1108222,69490,1398098,69064,South West,3471,TAU
Taynuilt,6852,3706,31468,42026,0,Scotland,8727,TAY
Teddington,522174,711120,147236,1380530,66384,London,5572,TED
Teesside Airport,0,2,0,2,0,North East,7521,TEA
Teignmouth,93332,466904,131148,691384,0,South West,3430,TGM
Telford Central,236540,546372,99764,882676,2986,West Midlands,4691,TFC
Templecombe,8812,54938,4526,68276,0,South West,5837,TMC
Tenby,58674,34458,74,93206,0,Wales,4110,TEN
Teynham,40634,51622,42546,134802,0,South East,5193,TEY
Thames Ditton,275762,263382,78256,617400,0,South East,5610,THD
Thatcham,101504,196444,64950,362898,0,South East,3152,THA
Thatto Heath,43516,48274,23552,115342,0,North West,2264,THH
The Hawthorns,70574,102630,93106,266310,0,West Midlands,4523,THW
The Lakes (Warks),3016,3620,3896,10532,0,West Midlands,4538,TLK
Theale,100438,131992,50550,282980,0,South East,3153,THE
Theobalds Grove,210652,317538,38404,566594,0,East of England,6949,TEO
Thetford,55208,191538,29776,276522,6,East of England,7203,TTF
Thirsk,58848,154032,18270,231150,0,Yorkshire and The Humber,8191,THI
Thornaby,86636,375408,49044,511088,46054,North East,7976,TBY
Thorne North,33848,48172,19020,101040,1281,Yorkshire and The Humber,6530,TNN
Thorne South,20494,17544,9938,47976,0,Yorkshire and The Humber,6531,TNS
Thornford,894,1826,196,2916,0,South West,5849,THO
Thornliebank,64508,102602,23344,190454,0,Scotland,9812,THB
Thornton Abbey,306,828,0,1134,0,Yorkshire and The Humber,6210,TNA
Thornton Heath,558144,792280,564798,1915222,0,London,5388,TTH
Thorntonhall,5184,8216,1480,14880,0,Scotland,9825,THT
Thorpe Bay,267908,201362,127550,596820,0,East of England,7460,TPB
Thorpe Culvert,166,230,0,396,0,East Midlands,6267,TPC
Thorpe-le-Soken,37040,46902,35106,119048,229068,East of England,6857,TLS
Three Bridges,773500,1480930,537456,2791886,718405,South East,5491,TBD
Three Oaks,3188,5638,3370,12196,0,South East,5028,TOK
Thurgarton,1378,146,60,1584,0,East Midlands,6203,THU
Thurnscoe,32936,21756,13580,68272,0,Yorkshire and The Humber,8282,THC
Thurso,15466,15374,606,31446,0,Scotland,8677,THS
Thurston,38138,40202,17380,95720,0,East of England,7356,TRS
Tilbury Town,415034,256100,287628,958762,111134,East of England,7462,TIL
Tile Hill,118336,209266,100784,428386,0,West Midlands,1035,THL
Tilehurst,81468,166222,72320,320010,0,South East,3154,TLH
Tipton,84806,150444,61844,297094,0,West Midlands,1159,TIP
Tir-Phil,21076,838,4254,26168,0,Wales,4025,TIR
Tisbury,23356,104594,23680,151630,0,South West,5798,TIS
Tiverton Parkway,29134,452466,42590,524190,0,South West,3474,TVP
Todmorden,172144,260270,84330,516744,0,Yorkshire and The Humber,2677,TOD
Tolworth,201196,199190,95992,496378,0,London,5573,TOL
Ton Pentre,41664,2224,9734,53622,0,Wales,3897,TPN
Tonbridge,795088,1452098,1255750,3502936,321741,South East,5229,TON
Tondu,31544,1342,7050,39936,0,Wales,4271,TDU
Tonfanau,992,564,0,1556,0,Wales,4432,TNF
Tonypandy,60892,3058,14910,78860,0,Wales,3882,TNP
Tooting,262056,287860,153056,702972,0,London,5389,TOO
Topsham,134060,73330,20242,227632,0,South West,5758,TOP
Torquay,41486,361990,51972,455448,3700,South West,3434,TQY
Torre,64770,148512,118562,331844,0,South West,3432,TRR
Totnes,40898,556808,89688,687394,0,South West,3558,TOT
Tottenham Court Road,9387002,21242642,4248124,34877768,0,London,6556,TCR
Tottenham Hale,2909790,3788882,864978,7563650,502460,London,6951,TOM
Totton,59116,113802,27360,200278,0,South East,5921,TTN
Town Green,76880,226832,56868,360580,0,North West,2283,TWN
Trafford Park,17526,12866,6376,36768,0,North West,2969,TRA
Trefforest,475408,23700,55004,554112,0,Wales,3887,TRF
Trefforest Estate,35642,1768,9070,46480,0,Wales,3886,TRE
Trehafod,20164,860,5958,26982,0,Wales,3888,TRH
Treherbert,80364,3922,36910,121196,0,Wales,3889,TRB
Treorchy,54592,2986,25826,83404,0,Wales,3891,TRY
Trimley,18532,17956,4676,41164,0,East of England,7225,TRM
Tring,198956,285566,68686,553208,0,East of England,1393,TRI
Troed-Y-Rhiw,22072,774,10816,33662,0,Wales,4276,TRD
Troon,98358,209090,29694,337142,3904,Scotland,9562,TRN
Trowbridge,300822,342102,91844,734768,36255,South West,3348,TRO
Truro,105302,837196,158094,1100592,240812,South West,3540,TRU
Tulloch,1128,416,0,1544,0,Scotland,8837,TUL
Tulse Hill,680414,893942,302766,1877122,547235,London,5390,TUH
Tunbridge Wells,574382,1359508,632054,2565944,72163,South East,5230,TBW
Turkey Street,292940,440472,44402,777814,0,London,6952,TUR
Tutbury and Hatton,24158,29638,2760,56556,0,East Midlands,1783,TUT
Tweedbank,99158,197300,5070,301528,0,Scotland,9500,TWB
Twickenham,1328622,2218304,472198,4019124,343576,London,5574,TWI
Twyford,394528,527072,160060,1081660,555106,South East,3155,TWY
Ty Croes,2774,1862,246,4882,0,Wales,2439,TYC
Ty Glas,54160,1656,15302,71118,0,Wales,3817,TGS
Tygwyn,834,218,0,1052,0,Wales,4357,TYG
Tyndrum Lower,3020,1630,0,4650,1343,Scotland,8728,TYL
Tyseley,58714,43532,45854,148100,951,West Midlands,4518,TYS
Tywyn,49450,18930,21526,89906,0,Wales,4433,TYW
Uckfield,56250,100882,43140,200272,0,South East,5334,UCK
Uddingston,207758,294362,65682,567802,0,Scotland,9776,UDD
Ulceby,1102,1758,0,2860,0,Yorkshire and The Humber,6211,ULC
Ulleskelf,4318,4810,1192,10320,0,Yorkshire and The Humber,8261,ULL
Ulverston,47564,169884,39910,257358,0,North West,2010,ULV
Umberleigh,11092,17816,17000,45908,0,South West,5826,UMB
University (Birmingham),909998,1047160,676330,2633488,0,West Midlands,4504,UNI
Uphall,153608,179230,25248,358086,0,Scotland,9373,UHA
Upholland,11912,7882,1904,21698,0,North West,2364,UPL
Upminster,1688162,2220578,497628,4406368,764941,London,7464,UPM
Upper Halliford,26180,24160,26174,76514,0,South East,5613,UPH
Upper Holloway,365578,476458,316964,1159000,0,London,1524,UHL
Upper Tyndrum,2456,1620,0,4076,123,Scotland,8838,UTY
Upper Warlingham,259498,261606,108582,629686,0,South East,5391,UWL
Upton (Merseyside),13478,3622,1178,18278,0,North West,2141,UPT
Upwey,11360,30696,1072,43128,57243,South West,5967,UPW
Urmston,132358,95874,46306,274538,0,North West,2938,URM
Uttoxeter,55848,81976,6446,144270,0,West Midlands,1342,UTT
Valley,7566,4352,518,12436,0,Wales,2440,VAL
Vauxhall,4312218,5976372,2723744,13012334,0,London,5597,VXH
Virginia Water,195964,213224,69772,478960,122300,South East,5676,VIR
Waddon,185564,197944,100888,484396,0,London,5392,WDO
Wadhurst,68566,142698,75752,287016,0,South East,5231,WAD
Wainfleet,27410,11464,2120,40994,0,East Midlands,6268,WFL
Wakefield Kirkgate,73600,382258,51914,507772,82663,Yorkshire and The Humber,8584,WKK
Wakefield Westgate,280780,1458282,198050,1937112,105852,Yorkshire and The Humber,8591,WKF
Walkden,103464,84020,54090,241574,0,North West,2612,WKD
Wallasey Grove Road,157592,196496,86682,440770,0,North West,2154,WLG
Wallasey Village,146306,142354,85392,374052,0,North West,2265,WLV
Wallington,496336,599100,222132,1317568,0,London,5394,WLT
Wallyford,113218,84984,10636,208838,0,Scotland,9365,WAF
Walmer,32384,87898,58968,179250,0,South East,5041,WAM
Walsall,316308,449138,205384,970830,12965,West Midlands,1216,WSL
Walsden,21418,29406,14762,65586,0,Yorkshire and The Humber,2665,WDN
Waltham Cross,397146,588082,109880,1095108,0,East of England,6823,WLC
Walthamstow Central,1108392,1873096,428220,3409708,0,London,6953,WHC
Walthamstow Queen's Road,253606,341906,169456,764968,0,London,7407,WMW
Walton (Merseyside),73950,165778,178440,418168,0,North West,2251,WAO
Walton-On-Thames,752828,861248,420440,2034516,0,South East,5575,WAL
Walton-on-the-Naze,19710,70466,21224,111400,0,East of England,6858,WON
Wanborough,24524,22746,9978,57248,0,South East,5639,WAN
Wandsworth Common,291016,296606,159060,746682,0,London,5395,WSW
Wandsworth Road,201844,259880,107894,569618,0,London,5372,WWR
Wandsworth Town,1221664,1460754,656852,3339270,0,London,5576,WNT
Wanstead Park,239504,390232,261206,890942,11671,London,7408,WNP
Wapping,651162,1399814,208516,2259492,0,London,1085,WPE
Warblington,11100,9326,2248,22674,0,South East,5264,WBL
Ware (Herts),358338,363644,84862,806844,0,East of England,6824,WAR
Wareham (Dorset),52406,188720,11960,253086,0,South West,5959,WRM
Wargrave,28830,28884,11010,68724,0,South East,3158,WGV
Warminster,69418,194938,31096,295452,12008,South West,5505,WMN
Warnham,4214,3278,688,8180,0,South East,5316,WNH
Warrington Bank Quay,327340,735256,63220,1125816,467900,North West,2384,WBQ
Warrington Central,320576,720062,61912,1102550,303098,North West,2390,WAC
Warrington West,84082,183030,13218,280330,3933,North West,6583,WAW
Warwick,161522,258150,62012,481684,0,West Midlands,4600,WRW
Warwick Parkway,80368,285618,11146,377132,0,West Midlands,8530,WRP
Water Orton,32948,4346,2090,39384,0,West Midlands,1121,WTO
Waterbeach,102604,156314,50212,309130,0,East of England,7079,WBC
Wateringbury,16206,23390,17912,57508,0,South East,5241,WTR
Waterloo (Merseyside),302558,785450,236008,1324016,0,North West,2133,WLO
Watford High Street,204028,923986,34408,1162422,0,East of England,1455,WFH
Watford Junction,1499978,3462674,573444,5536096,281507,East of England,1402,WFJ
Watford North,14404,24096,15228,53728,0,East of England,1403,WFN
Watlington,25050,67950,14724,107724,0,East of England,7057,WTG
Watton-At-Stone,49542,67842,24562,141946,0,East of England,6095,WAS
Waun-gron Park,42748,2140,7880,52768,0,Wales,3796,WNG
Wavertree Technology Park,96366,82996,60930,240292,0,North West,8589,WAV
Weeley,11274,14746,6622,32642,0,East of England,6859,WEE
Weeton,21798,32458,5420,59676,0,Yorkshire and The Humber,8509,WET
Welham Green,88170,90566,18222,196958,0,East of England,6073,WMG
Welling,542374,563670,275908,1381952,0,London,5128,WLI
Wellingborough,94756,476412,167732,738900,4220,East Midlands,1940,WEL
Wellington (Shropshire),223060,230972,92564,546596,0,West Midlands,4690,WLN
Welshpool,82714,50360,7480,140554,0,Wales,4434,WLP
Welwyn Garden City,856162,991768,232852,2080782,41800,East of England,6183,WGC
Welwyn North,138978,185288,43190,367456,0,East of England,6096,WLW
Wem,42184,34854,9468,86506,0,West Midlands,1347,WEM
Wembley Central,729578,2075610,534962,3340150,50670,London,1423,WMB
Wembley Stadium,168260,445712,43422,657394,0,London,1509,WCX
Wemyss Bay,62258,97822,3956,164036,0,Scotland,9673,WMS
Wendover,128058,96546,86996,311600,0,South East,1466,WND
Wennington,886,4514,412,5812,0,North West,2681,WNN
West Allerton,24610,21890,16470,62970,0,North West,2266,WSA
West Brompton,1084230,1800302,626038,3510570,0,London,8875,WBP
West Byfleet,331758,375060,200572,907390,0,South East,5684,WBY
West Calder,39558,44652,6250,90460,0,Scotland,9250,WCL
West Croydon,1126816,1837970,727100,3691886,256877,London,5411,WCY
West Drayton,850296,1521408,290180,2661884,0,London,3174,WDT
West Dulwich,279150,346576,98516,724242,0,London,5086,WDU
West Ealing,421480,682444,157550,1261474,31302,London,3188,WEA
West Ham,3025674,4462908,1563072,9051654,5268,London,7474,WEH
West Hampstead,1002410,1673702,621216,3297328,827541,London,1421,WHD
West Hampstead Thameslink,950624,1474470,437354,2862448,1056557,London,1525,WHP
West Horndon,156994,66486,64230,287710,0,East of England,7466,WHR
West Kilbride,32238,68898,9766,110902,0,Scotland,9564,WKB
West Kirby,208340,654736,95692,958768,0,North West,2201,WKI
West Malling,161390,307074,137550,606014,0,South East,5129,WMA
West Norwood,386862,503052,211568,1101482,25947,London,5438,WNW
West Ruislip,80326,63132,10726,154184,1756,London,3059,WRU
West Runton,19828,12500,590,32918,0,East of England,7329,WRN
West St Leonards,24354,53958,35012,113324,0,South East,5242,WLD
West Sutton,93330,99148,32494,224972,0,London,5293,WSU
West Wickham,265374,284836,53974,604184,0,London,5054,WWI
West Worthing,116468,330520,90802,537790,0,South East,5278,WWO
Westbury,142710,335688,40598,518996,246705,South West,5712,WSB
Westcliff,384658,328402,207660,920720,0,East of England,7476,WCF
Westcombe Park,326830,375784,113360,815974,0,London,5151,WCB
Westenhanger,13804,21062,19506,54372,0,South East,5030,WHA
Wester Hailes,25954,10464,1770,38188,0,Scotland,9231,WTA
Westerfield,6276,7052,642,13970,4453,East of England,7226,WFI
Westerton,137720,319398,56284,513402,16227,Scotland,9998,WES
Westgate-On-Sea,28012,63616,37878,129506,0,South East,5195,WGA
Westhoughton,75562,63240,41228,180030,0,North West,2619,WHG
Weston Milton,45782,41908,6396,94086,0,South West,3388,WNM
Weston-Super-Mare,235848,640196,63760,939804,6498,South West,3391,WSM
Wetheral,6840,20366,3460,30666,0,North West,7572,WRL
Weybridge,779856,618200,282924,1680980,473962,South East,5577,WYB
Weymouth,99830,529260,12522,641612,6596,South West,5965,WEY
Whaley Bridge,24806,65464,15572,105842,0,East Midlands,2772,WBR
Whalley (Lancashire),18890,55292,9994,84176,0,North West,2736,WHE
Whatstandwell,7536,16562,850,24948,0,East Midlands,1585,WTS
Whifflet,57230,92096,18674,168000,2671,Scotland,9753,WFF
Whimple,9134,25654,5020,39808,0,South West,5759,WHM
Whinhill,8394,17068,1842,27304,0,Scotland,9665,WNL
Whiston,53572,97466,51886,202924,0,North West,2161,WHN
Whitby,20050,79306,27010,126366,0,Yorkshire and The Humber,8184,WTB
Whitchurch (Cardiff),14128,892,3168,18188,0,Wales,3896,WHT
Whitchurch (Hampshire),31996,110144,37178,179318,0,South East,5527,WCH
Whitchurch (Shropshire),64312,47610,4552,116474,0,West Midlands,1348,WTC
White Hart Lane,556446,1184782,249976,1991204,0,London,6956,WHL
White Notley,3250,3456,1422,8128,0,East of England,6846,WNY
Whitechapel,6824148,13151620,3331442,23307210,579,London,4935,ZLW
Whitecraigs,76944,127282,10606,214832,0,Scotland,9777,WCR
Whitehaven,59532,164302,17054,240888,0,North West,2048,WTH
Whitland,23894,8182,3274,35350,1589,Wales,4111,WTL
Whitley Bridge,740,90,76,906,0,Yorkshire and The Humber,8130,WBD
Whitlocks End,58146,71606,16972,146724,0,West Midlands,4539,WTE
Whitstable,116150,448800,156080,721030,0,South East,5196,WHI
Whittlesea,19460,11202,3076,33738,0,East of England,7187,WLE
Whittlesford Parkway,93170,202816,80446,376432,0,East of England,7047,WLF
Whitton (London),389084,478442,142416,1009942,0,London,5611,WTN
Whitwell (Derbyshire),7026,4706,1058,12790,0,East Midlands,6551,WWL
Whyteleafe,93436,113838,25786,233060,0,South East,5396,WHY
Whyteleafe South,43772,44882,15186,103840,0,South East,5439,WHS
Wick,7484,6442,998,14924,0,Scotland,8680,WCK
Wickford,610930,456884,436938,1504752,361285,East of England,6891,WIC
Wickham Market,15014,38006,4254,57274,0,East of England,7227,WCM
Widdrington,1714,78,700,2492,0,North East,7695,WDD
Widnes,150018,210256,16594,376868,0,North West,2391,WID
Widney Manor,74438,91732,75080,241250,0,West Midlands,4528,WMR
Wigan North Western,275142,765188,142634,1182964,694621,North West,2363,WGN
Wigan Wallgate,253582,705224,131458,1090264,271377,North West,2406,WGW
Wigton,17030,39360,6864,63254,0,North West,2098,WGT
Wildmill,15510,4872,3266,23648,0,Wales,3965,WMI
Willesden Junction,1975832,3379508,1012418,6367758,1972936,London,1457,WIJ
Williamwood,52030,95378,15496,162904,0,Scotland,9781,WLM
Willington,13802,13070,802,27674,0,East Midlands,1905,WIL
Wilmcote,5110,9590,1876,16576,0,West Midlands,4568,WMC
Wilmslow,317878,533348,141618,992844,90395,North West,2774,WML
Wilnecote (Staffs),56518,6924,11286,74728,0,West Midlands,1056,WNE
Wimbledon,3729400,5872068,2092408,11693876,1153942,London,5578,WIM
Wimbledon Chase,98050,88462,47136,233648,0,London,5612,WBO
Winchelsea,1618,7364,3022,12004,0,South East,5042,WSE
Winchester,716448,2270022,737274,3723744,81031,South East,5924,WIN
Winchfield,61590,85470,67796,214856,0,South East,5528,WNF
Winchmore Hill,480534,565266,125040,1170840,0,London,6024,WIH
Windermere,6194,297978,12052,316224,0,North West,1978,WDM
Windsor and Eton Central,367866,1050204,162096,1580166,31942,South East,3175,WNC
Windsor and Eton Riverside,307718,681372,69370,1058460,42234,South East,5672,WNR
Winnersh,84270,137182,88838,310290,0,South East,5697,WNS
Winnersh Triangle,78080,73718,27334,179132,0,South East,5698,WTI
Winsford,56526,110158,7486,174170,0,North West,2269,WSF
Wishaw,109916,158684,37648,306248,0,Scotland,9694,WSH
Witham,428766,588948,600066,1617780,123522,East of England,6844,WTM
Witley,75222,54124,43184,172530,0,South East,5640,WTY
Witton (West Midlands),51072,95708,44610,191390,0,West Midlands,1011,WTT
Wivelsfield,106894,192110,94586,393590,17532,South East,5341,WVF
Wivenhoe,41194,170962,66760,278916,1238,East of England,6860,WIV
Woburn Sands,5278,10834,8506,24618,0,South East,1539,WOB
Woking,2100250,2408232,813964,5322446,944832,South East,5685,WOK
Wokingham,468550,843998,247778,1560326,52270,South East,5696,WKM
Woldingham,89464,74406,100488,264358,0,South East,5440,WOH
Wolverhampton,1124554,2666212,655098,4445864,222035,West Midlands,1218,WVH
Wolverton,68924,131998,65656,266578,0,South East,1364,WOL
Wombwell,89484,52170,29554,171208,0,Yorkshire and The Humber,6688,WOM
Wood End,3196,3030,4740,10966,0,West Midlands,4536,WDE
Wood Street,570304,892652,147782,1610738,0,London,6954,WST
Woodbridge,31344,147642,10798,189784,0,East of England,7228,WDB
Woodgrange Park,209882,337098,228956,775936,0,London,7467,WGR
Woodhall,14056,18692,4366,37114,0,Scotland,9639,WDL
Woodhouse,12318,13584,1590,27492,0,Yorkshire and The Humber,6732,WDH
Woodlesford,115496,58032,29828,203356,0,Yorkshire and The Humber,8578,WDS
Woodley,21644,10138,10362,42144,0,North West,2835,WLY
Woodmansterne,46392,55634,13070,115096,0,London,5441,WME
Woodsmoor,79282,63288,52144,194714,0,North West,2773,WSR
Wool,34894,118430,7258,160582,0,South West,5960,WOO
Woolston,35898,45920,23050,104868,0,South East,5925,WLS
Woolwich,2523340,4346348,1469888,8339576,0,London,6562,WWC
Woolwich Arsenal,729416,1279664,465776,2474856,0,London,5152,WWA
Woolwich Dockyard,104916,153584,79182,337682,0,London,5153,WWD
Wootton Wawen,2932,6248,1862,11042,0,West Midlands,4540,WWW
Worcester Foregate Street,506586,678142,398248,1582976,459965,West Midlands,4893,WOF
Worcester Park,459120,541948,187920,1188988,0,London,5579,WCP
Worcester Shrub Hill,152750,204478,120082,477310,143413,West Midlands,4891,WOS
Worcestershire Parkway,116716,198818,19124,334658,85405,West Midlands,6580,WOP
Workington,53344,120044,17498,190886,0,North West,2040,WKG
Worksop,117588,271358,31148,420094,26663,East Midlands,6574,WRK
Worle,127544,173530,18266,319340,0,South West,3390,WOR
Worplesdon,44940,35256,28720,108916,0,South East,5686,WPL
Worstead,10924,9354,6538,26816,0,East of England,7326,WRT
Worthing,422314,1141154,327944,1891412,18160,South East,5279,WRH
Wrabness,4632,8526,6848,20006,0,East of England,6907,WRB
Wraysbury,28732,28978,7010,64720,0,South East,5673,WRY
Wrenbury,5958,2154,0,8112,0,North West,1350,WRE
Wressle,148,304,42,494,0,Yorkshire and The Humber,8123,WRS
Wrexham Central,34004,5902,1900,41806,0,Wales,4486,WXC
Wrexham General,248030,223096,17568,488694,8813,Wales,4487,WRX
Wye,52152,70798,61776,184726,0,South East,5031,WYE
Wylam,22576,51994,10294,84864,0,North East,7514,WYM
Wylde Green,110554,172224,105786,388564,0,West Midlands,1138,WYL
Wymondham,52744,121660,22048,196452,0,East of England,7383,WMD
Wythall,14362,25774,11434,51570,0,West Midlands,4532,WYT
